Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_Age,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,passage_history,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,Replicate,host_sex
SRR17415176,AMPLICON,481,1549032,PRJNA793894,SAMN24592539,SARS-CoV-2: clinical or host-associated,1524535,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,nanopore,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13586904,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B63_AG_23593,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,50_50_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (50:50 ratio),Biological replicate 1,
SRR17415177,AMPLICON,489,3033614,PRJNA793894,SAMN24592538,SARS-CoV-2: clinical or host-associated,2930819,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,sra,nanopore","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX13586903,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B62_AG_23592,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,70_30_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 3,
SRR17415178,WGS,300,50166000,PRJNA793894,SAMN24592492,SARS-CoV-2: clinical or host-associated,26753195,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"activ_sars2_vcf,fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13586902,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster4_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18836,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage4_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415179,AMPLICON,482,1459414,PRJNA793894,SAMN24592537,SARS-CoV-2: clinical or host-associated,1439192,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,sra,nanopore","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13586901,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B61_AG_23591,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,70_30_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 2,
SRR17415180,AMPLICON,491,2599392,PRJNA793894,SAMN24592536,SARS-CoV-2: clinical or host-associated,2515796,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,sra,nanopore","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13586900,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B60_AG_23590,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,70_30_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 1,
SRR17415181,AMPLICON,484,3600400,PRJNA793894,SAMN24592535,SARS-CoV-2: clinical or host-associated,3471105,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,nanopore,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13586899,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B56_AG_23586,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 3,
SRR17415182,AMPLICON,483,1210125,PRJNA793894,SAMN24592534,SARS-CoV-2: clinical or host-associated,1199605,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"nanopore,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586898,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B55_AG_23585,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 2,
SRR17415183,AMPLICON,480,2497740,PRJNA793894,SAMN24592533,SARS-CoV-2: clinical or host-associated,2427449,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,fastq,nanopore","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13586897,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B54_AG_23584,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 1,
SRR17415184,AMPLICON,484,1656994,PRJNA793894,SAMN24592532,SARS-CoV-2: clinical or host-associated,1624148,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,fastq,nanopore","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13586896,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B53_AG_23583,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 3,
SRR17415185,AMPLICON,482,1865339,PRJNA793894,SAMN24592531,SARS-CoV-2: clinical or host-associated,1825798,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"nanopore,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13586895,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B52_AG_23582,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 2,
SRR17415186,AMPLICON,487,1886306,PRJNA793894,SAMN24592530,SARS-CoV-2: clinical or host-associated,1839601,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,nanopore,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13586894,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B51_AG_23581,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 1,
SRR17415187,AMPLICON,490,1886238,PRJNA793894,SAMN24592529,SARS-CoV-2: clinical or host-associated,1839758,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,nanopore,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13586893,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B50_AG_23580,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,40_60_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 3,
SRR17415188,WGS,300,27759000,PRJNA793894,SAMN24592559,SARS-CoV-2: clinical or host-associated,16784713,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,activ_sars2_vcf,fastq","gs,s3","gs.US,s3.us-east-1",SRX13586892,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23619,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 3,
SRR17415189,WGS,300,63979200,PRJNA793894,SAMN24592558,SARS-CoV-2: clinical or host-associated,37175077,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX13586891,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23618,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 2,
SRR17415190,WGS,300,51135000,PRJNA793894,SAMN24592557,SARS-CoV-2: clinical or host-associated,29473111,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,activ_sars2_vcf,fastq","s3,gs","gs.US,s3.us-east-1",SRX13586890,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23617,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 1,
SRR17415191,WGS,300,39601200,PRJNA793894,SAMN24592485,SARS-CoV-2: clinical or host-associated,21833544,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-09,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13586889,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster5_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005556_AG_18829,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage5_DI_2dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415192,WGS,300,54022200,PRJNA793894,SAMN24592556,SARS-CoV-2: clinical or host-associated,31325790,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",SRX13586888,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23613,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 3,
SRR17415193,WGS,300,59129400,PRJNA793894,SAMN24592555,SARS-CoV-2: clinical or host-associated,33708372,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",SRX13586887,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23612,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 2,
SRR17415194,WGS,300,37243800,PRJNA793894,SAMN24592554,SARS-CoV-2: clinical or host-associated,21840033,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"activ_sars2_vcf,sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13586886,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23611,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 1,
SRR17415195,WGS,300,67152000,PRJNA793894,SAMN24592553,SARS-CoV-2: clinical or host-associated,39497432,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,sra,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",SRX13586885,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23610,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 3,
SRR17415196,WGS,300,61896600,PRJNA793894,SAMN24592552,SARS-CoV-2: clinical or host-associated,36106921,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"activ_sars2_vcf,fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13586884,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23609,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 2,
SRR17415197,WGS,300,56431800,PRJNA793894,SAMN24592551,SARS-CoV-2: clinical or host-associated,33049771,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13586883,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23608,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 1,
SRR17415198,WGS,300,61026300,PRJNA793894,SAMN24592550,SARS-CoV-2: clinical or host-associated,36040744,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",SRX13586882,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23607,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,40_60_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 3,
SRR17415199,WGS,300,59028000,PRJNA793894,SAMN24592549,SARS-CoV-2: clinical or host-associated,34535202,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,activ_sars2_vcf,fastq","gs,s3","s3.us-east-1,gs.US",SRX13586881,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23606,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,40_60_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 2,
